Timestamp,Chloraphylla ugL,Chloraphylla ugL [Quality],DO mg,DO mg [Quality],DO Sat,DO Sat [Quality],EC mScm,EC mScm [Quality],pH,pH [Quality],Temp degC,Temp degC [Quality],Turbidity NTU,Turbidity NTU [Quality]
Units,,,,,,,,,,,,,,
2013-12-23 00:03,4.6,4,6.75,4,96.9,4,37.01,4,7.8,4,27.22,4,,
2013-12-23 00:33,4.1,4,6.63,4,95.6,4,37.73,4,7.79,4,27.31,4,0.4,1030
2013-12-23 01:03,4.3,4,6.66,4,95.9,4,37.91,4,7.8,4,27.17,4,0.1,1030
2013-12-23 01:33,4.3,4,6.6,4,94.9,4,38.13,4,7.8,4,27.06,4,0.2,1030
2013-12-23 02:03,3.5,4,6.53,4,93.7,4,38.09,4,7.79,4,26.91,4,0.3,1030
2013-12-23 02:33,3.2,4,6.49,4,93.4,4,38.06,4,7.78,4,27.06,4,0.5,1030
2013-12-23 03:03,3.3,4,6.44,4,92.6,4,37.83,4,7.78,4,27.12,4,0.2,1030
2013-12-23 03:33,3.2,4,6.44,4,92.5,4,37.63,4,7.77,4,27.14,4,,
2013-12-23 04:03,2.4,4,6.39,4,91.7,4,37.15,4,7.76,4,27.09,4,,
2013-12-23 04:33,2.3,4,6.39,4,91.1,4,36.41,4,7.76,4,26.96,4,,
2013-12-23 05:03,2.6,4,6.37,4,90.6,4,35.95,4,7.75,4,26.9,4,,
2013-12-23 05:33,2.5,4,6.37,4,90.3,4,35.37,4,7.74,4,26.85,4,,
2013-12-23 06:03,1.9,4,6.33,4,89.3,4,34.8,4,7.73,4,26.73,4,,
2013-12-23 06:33,2.5,4,6.33,4,89,4,34.24,4,7.74,4,26.68,4,,
2013-12-23 07:03,2.4,4,6.32,4,89,4,34.26,4,7.74,4,26.75,4,,
2013-12-23 07:33,2.9,4,6.39,4,90.3,4,34.35,4,7.74,4,26.89,4,,
2013-12-23 08:03,3.3,4,6.41,4,91.2,4,35.12,4,7.76,4,27.13,4,,
2013-12-23 08:33,4,4,6.46,4,92.2,4,35.46,4,7.74,4,27.22,4,,
2013-12-23 09:03,3.2,4,6.49,4,93,4,36.19,4,7.76,4,27.31,4,0.1,1030
2013-12-23 09:33,3.1,4,6.54,4,94.1,4,36.42,4,7.78,4,27.48,4,0.4,1030
2013-12-23 10:03,4.9,4,6.64,4,95.7,4,36.56,4,7.79,4,27.59,4,0.2,1030
2013-12-23 10:33,4.3,4,6.64,4,96.2,4,37.02,4,7.79,4,27.75,4,0.6,1030
2013-12-23 11:03,3.4,4,6.62,4,96.4,4,37.38,4,7.78,4,28.02,4,1.6,1030
2013-12-23 11:33,3.7,4,6.51,4,95,4,37.22,4,7.76,4,28.16,4,2.7,1030
2013-12-23 12:03,3.1,4,6.63,4,97.1,4,37.07,4,7.76,4,28.35,4,2.6,1030
2013-12-23 12:33,4.3,4,6.8,4,99.8,4,38.14,4,7.81,4,28.21,4,0.7,1030
2013-12-23 13:03,4.7,4,6.82,4,100,4,38.06,4,7.81,4,28.21,4,0.9,1030
2013-12-23 13:33,4.6,4,6.89,4,101.2,4,38.33,4,7.83,4,28.24,4,0.2,1030
2013-12-23 14:03,7.9,4,7.04,4,103.7,4,38.36,4,7.84,4,28.45,4,0.5,1030
2013-12-23 14:33,7.1,4,7.01,4,103.5,4,38.47,4,7.84,4,28.5,4,1.3,1030
2013-12-23 15:03,8.2,4,7.02,4,103.5,4,38.54,4,7.84,4,28.43,4,1.7,1030
2013-12-23 15:33,5.4,4,6.7,4,98.4,4,38.45,4,7.81,4,28.2,4,1.3,1030
2013-12-23 16:03,5.4,4,6.65,4,97.5,4,38.27,4,7.8,4,28.2,4,1.1,1030
2013-12-23 16:33,6,4,6.65,4,97.6,4,38.1,4,7.8,4,28.25,4,1.1,1030
2013-12-23 17:03,6.3,4,6.67,4,98,4,37.6,4,7.79,4,28.39,4,1.2,1030
2013-12-23 17:33,5.6,4,6.75,4,98.8,4,36.68,4,7.8,4,28.44,4,0.5,1030
2013-12-23 18:03,6.5,4,6.72,4,98.1,4,36.14,4,7.79,4,28.4,4,0.2,1030
2013-12-23 18:33,6.5,4,6.68,4,97.2,4,35.6,4,7.78,4,28.35,4,0.1,1030
2013-12-23 19:03,6.4,4,6.68,4,96.8,4,35.14,4,7.77,4,28.22,4,0.2,1030
2013-12-23 19:33,6.1,4,6.68,4,96.7,4,34.83,4,7.77,4,28.21,4,,
2013-12-23 20:03,6.1,4,6.57,4,94.9,4,34.74,4,7.76,4,28.07,4,,
2013-12-23 20:33,6.6,4,6.65,4,95.8,4,34.73,4,7.78,4,27.92,4,,
2013-12-23 21:03,6.2,4,6.68,4,96,4,34.87,4,7.79,4,27.77,4,,
2013-12-23 21:33,6.2,4,6.57,4,94.3,4,35.04,4,7.77,4,27.64,4,0.2,1030
2013-12-23 22:03,5.9,4,6.53,4,93.7,4,35.37,4,7.76,4,27.55,4,0.5,1030
2013-12-23 22:33,6.4,4,6.52,4,93.8,4,35.7,4,7.75,4,27.6,4,0.3,1030
2013-12-23 23:03,6.1,4,6.52,4,93.6,4,35.83,4,7.76,4,27.5,4,0.4,1030
2013-12-23 23:33,6,4,6.53,4,93.8,4,35.91,4,7.75,4,27.47,4,0.1,1030
2013-12-24 00:03,6.1,4,6.54,4,93.8,4,36.11,4,7.76,4,27.39,4,,
2013-12-24 00:33,5.3,4,6.59,4,94.6,4,36.22,4,7.77,4,27.34,4,,
2013-12-24 01:03,5.1,4,6.48,4,93.1,4,36.74,4,7.75,4,27.36,4,,
2013-12-24 01:33,4.7,4,6.37,4,92.4,4,38.02,4,7.75,4,27.54,4,0.3,1030
2013-12-24 02:03,4.7,4,6.42,4,92.9,4,38.16,4,7.77,4,27.34,4,0.1,1030
2013-12-24 02:33,3.8,4,6.3,4,91.2,4,38.36,4,7.76,4,27.34,4,0.1,1030
2013-12-24 03:03,4.5,4,6.3,4,91,4,38.17,4,7.76,4,27.3,4,0.2,1030
2013-12-24 03:33,4,4,6.25,4,90.3,4,38.16,4,7.75,4,27.29,4,0.2,1030
2013-12-24 04:03,3.8,4,6.23,4,89.8,4,38.08,4,7.75,4,27.23,4,,
2013-12-24 04:33,3.4,4,6.19,4,89.1,4,37.78,4,7.73,4,27.18,4,0.1,1030
2013-12-24 05:03,2.7,4,6.2,4,88.7,4,36.5,4,7.73,4,27.08,4,,
2013-12-24 05:33,2.9,4,6.19,4,88.3,4,35.84,4,7.73,4,27.07,4,,
2013-12-24 06:03,2.8,4,6.17,4,87.7,4,35.24,4,7.71,4,27.01,4,,
2013-12-24 06:33,2.9,4,6.13,4,87.2,4,35.31,4,7.7,4,27.03,4,,
2013-12-24 07:03,2.7,4,6.15,4,87.4,4,34.9,4,7.69,4,27.09,4,0.1,1030
2013-12-24 07:33,2.5,4,6.17,4,87.9,4,34.79,4,7.69,4,27.25,4,,
2013-12-24 08:03,3,4,6.25,4,89.3,4,34.4,4,7.73,4,27.51,4,,
2013-12-24 08:33,2.2,4,6.27,4,90,4,34.95,4,7.72,4,27.63,4,0.1,1030
2013-12-24 09:03,2.8,4,6.35,4,91.2,4,34.54,4,7.75,4,27.87,4,,
2013-12-24 09:33,3.3,4,6.4,4,92.2,4,34.56,4,7.71,4,28.01,4,,
2013-12-24 10:03,3.3,4,6.4,4,92.9,4,35.72,4,7.73,4,28.1,4,0.5,1030
2013-12-24 10:33,3.9,4,6.51,4,94.8,4,35.82,4,7.76,4,28.36,4,0.3,1030
2013-12-24 11:03,5,4,6.61,4,96.5,4,36.09,4,7.77,4,28.45,4,0.7,1030
2013-12-24 11:33,4.6,4,6.67,4,97.8,4,36.36,4,7.78,4,28.66,4,0.8,1030
2013-12-24 12:03,3.9,4,6.68,4,98.5,4,36.49,4,7.77,4,28.96,4,2.5,1030
2013-12-24 12:33,4.9,4,6.66,4,98.5,4,36.84,4,7.77,4,29.03,4,1.3,1030
2013-12-24 13:03,6.2,4,6.87,4,101.5,4,36.72,4,7.8,4,29.03,4,0.9,1030
2013-12-24 13:33,7.5,4,7.09,4,105.2,4,37.13,4,7.82,4,29.16,4,0.8,1030
2013-12-24 14:03,7.5,4,7.07,4,104.9,4,37.23,4,7.82,4,29.14,4,0.8,1030
2013-12-24 14:33,9.2,4,7.2,4,106.8,4,37.54,4,7.84,4,29.08,4,1,1030
2013-12-24 15:03,10.5,4,7.35,4,109.5,4,37.54,4,7.85,4,29.26,4,1.6,1030
2013-12-24 15:33,12.3,4,7.38,4,109.7,4,37.87,4,7.86,4,29.12,4,0.9,1030
2013-12-24 16:03,11,4,7.13,4,105.7,4,38.09,4,7.83,4,28.92,4,2.1,1030
2013-12-24 16:33,10.7,4,6.98,4,103.6,4,37.8,4,7.81,4,29.01,4,2.6,1030
2013-12-24 17:03,11.2,4,6.98,4,103.5,4,37.73,4,7.81,4,29,4,3,1030
2013-12-24 17:33,10.1,4,6.86,4,101.5,4,37.99,4,7.8,4,28.77,4,1.6,1030
2013-12-24 18:03,8.5,4,6.72,4,99.5,4,37.62,4,7.79,4,28.89,4,1,1030
2013-12-24 18:33,8,4,6.62,4,97.8,4,36.97,4,7.78,4,28.88,4,0.4,1030
2013-12-24 19:03,7.4,4,6.56,4,96.6,4,36.49,4,7.76,4,28.81,4,0.3,1030
2013-12-24 19:33,7.3,4,6.53,4,95.8,4,35.93,4,7.76,4,28.73,4,,
2013-12-24 20:03,7.6,4,6.51,4,95.2,4,35.41,4,7.75,4,28.64,4,,
2013-12-24 20:33,6.2,4,6.53,4,94.8,4,34.91,4,7.77,4,28.32,4,,
2013-12-24 21:03,6.4,4,6.51,4,94.2,4,34.94,4,7.76,4,28.22,4,,
2013-12-24 21:33,6.9,4,6.49,4,94.3,4,35.28,4,7.76,4,28.34,4,,
2013-12-24 22:03,6.9,4,6.46,4,93.9,4,35.37,4,7.76,4,28.29,4,,
2013-12-24 22:33,6.8,4,6.4,4,92.7,4,35.62,4,7.75,4,28.06,4,0.9,1030
2013-12-24 23:03,6.2,4,6.38,4,92.6,4,35.82,4,7.75,4,28.16,4,0.4,1030
2013-12-24 23:33,7.6,4,6.4,4,93.7,4,37.15,4,7.74,4,28.38,4,0.7,1030
2013-12-25 00:03,6.2,4,6.29,4,91.3,4,36.42,4,7.71,4,27.99,4,0.6,1030
2013-12-25 00:33,5.9,4,6.37,4,92.2,4,36.67,4,7.73,4,27.77,4,0.3,1030
2013-12-25 01:03,6.2,4,6.37,4,92.8,4,37.16,4,7.74,4,28.04,4,0.1,1030
2013-12-25 01:33,6.1,4,6.44,4,93.5,4,36.99,4,7.75,4,27.86,4,,
2013-12-25 02:03,5.9,4,6.36,4,93.1,4,37.82,4,7.74,4,28.16,4,0.3,1030
2013-12-25 02:33,5.5,4,6.35,4,92.6,4,38,4,7.75,4,27.88,4,0.1,1030
2013-12-25 03:03,5.7,4,6.39,4,93.1,4,38.2,4,7.76,4,27.86,4,,
2013-12-25 03:33,4.7,4,6.31,4,91.9,4,38.28,4,7.75,4,27.8,4,,
2013-12-25 04:03,4.8,4,6.18,4,90,4,38.6,4,7.73,4,27.73,4,,
2013-12-25 04:33,4.3,4,6.19,4,90,4,38.42,4,7.73,4,27.64,4,0.1,1030
2013-12-25 05:03,4.7,4,6.13,4,89.3,4,38.46,4,7.73,4,27.68,4,0.1,1030
2013-12-25 05:33,3.7,4,6.07,4,88.4,4,38.45,4,7.71,4,27.7,4,,
2013-12-25 06:03,2.2,4,6.11,4,88,4,36.93,4,7.72,4,27.46,4,,
2013-12-25 06:33,2.9,4,6.11,4,88,4,36.16,4,7.72,4,27.55,4,,
2013-12-25 07:03,3.8,4,6.2,4,88.9,4,35.3,4,7.73,4,27.53,4,,
2013-12-25 07:33,3.1,4,6.26,4,89.8,4,34.88,4,7.73,4,27.62,4,,
2013-12-25 08:03,3.2,4,6.25,4,89.8,4,34.92,4,7.73,4,27.76,4,,
2013-12-25 08:33,3.2,4,6.3,4,90.7,4,35.07,4,7.74,4,27.87,4,0.3,1030
2013-12-25 09:03,3.4,4,6.3,4,91.2,4,35.26,4,7.74,4,28.12,4,,
2013-12-25 09:33,2.9,4,6.38,4,92.5,4,35.68,4,7.71,4,28.11,4,1.5,1030
2013-12-25 10:03,5.1,4,6.43,4,93.7,4,35.98,4,7.73,4,28.29,4,1.5,1030
2013-12-25 10:33,4.1,4,6.55,4,95.7,4,36.39,4,7.74,4,28.42,4,1.2,1030
2013-12-25 11:03,4.2,4,6.56,4,96.2,4,36.71,4,7.75,4,28.5,4,1.1,1030
2013-12-25 11:33,5.2,4,6.52,4,95.8,4,37.44,4,7.75,4,28.51,4,1.4,1030
2013-12-25 12:03,6.3,4,6.73,4,99.1,4,38.01,4,7.77,4,28.52,4,1.4,1030
2013-12-25 12:33,8,4,6.98,4,103.2,4,38.39,4,7.81,4,28.71,4,1.4,1030
2013-12-25 13:03,8,4,6.85,4,101.4,4,38.39,4,7.79,4,28.72,4,1.9,1030
2013-12-25 13:33,7.3,4,6.86,4,101.8,4,38.24,4,7.78,4,28.9,4,2.3,1030
2013-12-25 14:03,8.6,4,7.13,4,106.1,4,38.32,4,7.81,4,29.05,4,1.7,1030
2013-12-25 14:33,10.8,4,7.49,4,111.4,4,38.66,4,7.85,4,28.98,4,1.1,1030
2013-12-25 15:03,11.7,4,7.59,4,113.3,4,38.62,4,7.87,4,29.15,4,1.1,1030
2013-12-25 15:33,12.9,4,7.65,4,114.3,4,38.61,4,7.87,4,29.25,4,3.1,1030
2013-12-25 16:03,13.5,4,7.73,4,115.3,4,38.7,4,7.88,4,29.16,4,1.7,1030
2013-12-25 16:33,12.9,4,7.53,4,112.4,4,38.58,4,7.87,4,29.23,4,2.1,1030
2013-12-25 17:03,13.8,4,7.42,4,110.8,4,38.4,4,7.85,4,29.25,4,3.1,1030
2013-12-25 17:33,13,4,7.33,4,109.4,4,38.19,4,7.84,4,29.23,4,2.3,1030
2013-12-25 18:03,11.3,4,7.17,4,106.5,4,38.41,4,7.83,4,28.95,4,1.9,1030
2013-12-25 18:33,8.2,4,6.72,4,99.6,4,38.4,4,7.78,4,28.83,4,1.3,1030
2013-12-25 19:03,8.5,4,6.53,4,96.7,4,37.77,4,7.76,4,28.88,4,0.6,1030
2013-12-25 19:33,7.5,4,6.47,4,95.5,4,37.09,4,7.75,4,28.9,4,0.1,1030
2013-12-25 20:03,6.9,4,6.45,4,95,4,36.56,4,7.74,4,28.84,4,,
2013-12-25 20:33,7,4,6.43,4,94.5,4,35.98,4,7.73,4,28.82,4,,
2013-12-25 21:03,6.6,4,6.44,4,94.2,4,35.42,4,7.74,4,28.74,4,,
2013-12-25 21:33,6.4,4,6.44,4,93.9,4,35.13,4,7.74,4,28.61,4,,
2013-12-25 22:03,6.1,4,6.39,4,93.1,4,35.2,4,7.74,4,28.49,4,,
2013-12-25 22:33,6.8,4,6.38,4,92.7,4,35.33,4,7.73,4,28.35,4,0.1,1030
2013-12-25 23:03,6.1,4,6.4,4,93.1,4,35.55,4,7.75,4,28.38,4,,
2013-12-25 23:33,6.8,4,6.35,4,92.5,4,35.94,4,7.71,4,28.34,4,,
2013-12-26 00:03,6.8,4,6.26,4,91.1,4,35.88,4,7.72,4,28.24,4,,
2013-12-26 00:33,6.9,4,6.37,4,92.7,4,36.59,4,7.74,4,28.09,4,,
2013-12-26 01:03,6.1,4,6.27,4,91.4,4,36.8,4,7.72,4,28.2,4,,
2013-12-26 01:33,6.3,4,6.27,4,91.2,4,36.6,4,7.72,4,28.09,4,,
2013-12-26 02:03,5.8,4,6.31,4,92.1,4,37.27,4,7.73,4,28.18,4,,
2013-12-26 02:33,5.8,4,6.37,4,92.7,4,37.3,4,7.74,4,27.94,4,,
2013-12-26 03:03,6,4,6.36,4,93.3,4,38.08,4,7.74,4,28.28,4,,
2013-12-26 03:33,5.7,4,6.34,4,93.2,4,38.77,4,7.74,4,28.23,4,0.1,1030
2013-12-26 04:03,5.2,4,6.21,4,91.2,4,38.84,4,7.73,4,28.09,4,0.3,1030
2013-12-26 04:33,4,4,6.16,4,90.2,4,39.03,4,7.74,4,27.98,4,0.1,1030
2013-12-26 05:03,4.6,4,6.16,4,90.3,4,39.01,4,7.72,4,27.95,4,0.1,1030
2013-12-26 05:33,3.7,4,6.13,4,89.6,4,38.88,4,7.72,4,27.9,4,0.3,1030
2013-12-26 06:03,3.9,4,6.07,4,88.8,4,38.91,4,7.71,4,27.9,4,0.2,1030
2013-12-26 06:33,4.3,4,6.04,4,88.3,4,38.7,4,7.71,4,27.88,4,0.1,1030
2013-12-26 07:03,3.1,4,6.02,4,87.7,4,38.16,4,7.71,4,27.82,4,,
2013-12-26 07:33,3.2,4,6.03,4,87.6,4,37,4,7.71,4,27.92,4,,
2013-12-26 08:03,3.3,4,6.03,4,87.7,4,36.43,4,7.71,4,28.1,4,,
2013-12-26 08:33,3.2,4,6.08,4,88.4,4,35.78,4,7.71,4,28.25,4,,
2013-12-26 09:03,2.7,4,6.16,4,90.1,4,35.24,4,7.71,4,28.7,4,,
2013-12-26 09:33,3.1,4,6.23,4,91.5,4,35.07,4,7.73,4,29.09,4,,
2013-12-26 10:03,3.1,4,6.27,4,92.6,4,34.96,4,7.73,4,29.33,4,,
2013-12-26 10:33,3.3,4,6.38,4,94.4,4,35.21,4,7.74,4,29.47,4,0.5,1030
2013-12-26 11:03,3.1,4,6.44,4,95.7,4,35.36,4,7.75,4,29.65,4,,
2013-12-26 11:33,5.5,4,6.55,4,97.3,4,35.78,4,7.72,4,29.55,4,1.1,1030
2013-12-26 12:03,5.2,4,6.68,4,99.6,4,36.53,4,7.75,4,29.55,4,1.8,1030
2013-12-26 12:33,6.8,4,6.93,4,103.3,4,37.02,4,7.78,4,29.43,4,1.4,1030
2013-12-26 13:03,9.1,4,7.14,4,106.7,4,37.36,4,7.81,4,29.53,4,1,1030
2013-12-26 13:33,10.2,4,7.45,4,111.9,4,37.63,4,7.85,4,29.75,4,1.2,1030
2013-12-26 14:03,12.2,4,7.71,4,115.8,4,37.96,4,7.87,4,29.74,4,1.5,1030
2013-12-26 14:33,15.1,4,8.03,4,120.9,4,38.18,4,7.9,4,29.77,4,1.8,1030
2013-12-26 15:03,17.2,4,8.22,4,123.7,4,38.29,4,7.92,4,29.79,4,1.7,1030
2013-12-26 15:33,15.2,4,8.3,4,124.8,4,38.33,4,7.92,4,29.68,4,2,1030
2013-12-26 16:03,19.3,4,8.89,4,134.2,4,38.46,4,7.98,4,29.87,4,1.6,1030
2013-12-26 16:33,18.1,4,8.49,4,127.5,4,38.32,4,7.94,4,29.64,4,1.4,1030
2013-12-26 17:03,16.4,4,8.4,4,126.1,4,38.4,4,7.93,4,29.55,4,1.8,1030
2013-12-26 17:33,17.1,4,8.47,4,127.1,4,38.57,4,7.96,4,29.53,4,3.1,1030
2013-12-26 18:03,14.6,4,7.95,4,119.1,4,38.64,4,7.91,4,29.4,4,3.1,1030
2013-12-26 18:33,12.6,4,7.56,4,113,4,38.46,4,7.87,4,29.34,4,2.6,1030
2013-12-26 19:03,11.5,4,7.37,4,110.1,4,38.22,4,7.84,4,29.33,4,2,1030
2013-12-26 19:33,9.5,4,7.23,4,107.7,4,38.47,4,7.83,4,29.06,4,1.3,1030
2013-12-26 20:03,7.9,4,6.8,4,101.3,4,38.22,4,7.79,4,29.11,4,0.7,1030
2013-12-26 20:33,6.8,4,6.61,4,98.2,4,37.36,4,7.77,4,29.14,4,0.3,1030
2013-12-26 21:03,6.1,4,6.5,4,96.3,4,36.81,4,7.75,4,29.11,4,0.3,1030
2013-12-26 21:33,4.5,4,6.39,4,94.3,4,36.24,4,7.73,4,29.04,4,,
2013-12-26 22:03,4,4,6.33,4,93.2,4,35.85,4,7.72,4,28.99,4,,
2013-12-26 22:33,4.1,4,6.27,4,91.9,4,35.51,4,7.72,4,28.84,4,,
2013-12-26 23:03,4.5,4,6.22,4,91.2,4,35.49,4,7.72,4,28.79,4,,
2013-12-26 23:33,4.9,4,6.27,4,91.9,4,35.73,4,7.73,4,28.71,4,,
2013-12-27 00:03,5.1,4,6.33,4,93.2,4,36.42,4,7.73,4,28.83,4,0.6,1030
2013-12-27 00:33,5.1,4,6.3,4,92.1,4,36.1,4,7.71,4,28.51,4,0.3,1030
2013-12-27 01:03,4.8,4,6.33,4,92.7,4,36.58,4,7.69,4,28.49,4,0.5,1030
2013-12-27 01:33,5.3,4,6.39,4,93.9,4,37.12,4,7.74,4,28.6,4,0.4,1030
2013-12-27 02:03,5.2,4,6.26,4,91.7,4,36.88,4,7.72,4,28.37,4,0.6,1030
2013-12-27 02:33,5.2,4,6.3,4,92.1,4,37.04,4,7.72,4,28.23,4,0.1,1030
2013-12-27 03:03,5.9,4,6.43,4,94.2,4,37.54,4,7.75,4,28.31,4,,
2013-12-27 03:33,5.6,4,6.44,4,94.4,4,37.7,4,7.75,4,28.29,4,,
2013-12-27 04:03,6.9,4,6.5,4,95.8,4,38.07,4,7.76,4,28.47,4,,
2013-12-27 04:33,6,4,6.43,4,94.6,4,38.39,4,7.75,4,28.37,4,0.1,1030
2013-12-27 05:03,6.5,4,6.42,4,94.6,4,38.92,4,7.75,4,28.32,4,0.3,1030
2013-12-27 05:33,6.6,4,6.49,4,95.8,4,39.42,4,7.77,4,28.33,4,0.6,1030
2013-12-27 06:03,6.2,4,6.42,4,94.7,4,39.45,4,7.76,4,28.27,4,0.5,1030
2013-12-27 06:33,5.4,4,6.34,4,93.5,4,39.37,4,7.75,4,28.3,4,0.5,1030
2013-12-27 07:03,4.5,4,6.26,4,92.4,4,39.34,4,7.74,4,28.35,4,0.5,1030
2013-12-27 07:33,4.7,4,6.24,4,92.3,4,39.28,4,7.74,4,28.44,4,0.3,1030
2013-12-27 08:03,3.7,4,6.19,4,91.6,4,38.93,4,7.73,4,28.56,4,,
2013-12-27 08:33,3.2,4,6.19,4,91.3,4,38.3,4,7.72,4,28.56,4,,
2013-12-27 09:03,3.5,4,6.16,4,90.9,4,37.68,4,7.71,4,28.73,4,0.2,1030
2013-12-27 09:33,3,4,6.13,4,90.5,4,36.95,4,7.71,4,28.9,4,0.5,1030
2013-12-27 10:03,2.8,4,6.14,4,91,4,36.59,4,7.71,4,29.17,4,1.1,1030
2013-12-27 10:33,2.9,4,6.13,4,91,4,36.35,4,7.7,4,29.37,4,1.4,1030
2013-12-27 11:03,3.3,4,6.2,4,92.4,4,36.13,4,7.71,4,29.66,4,1.5,1030
2013-12-27 11:33,2.3,4,6.27,4,93.8,4,35.8,4,7.72,4,30.01,4,1.1,1030
2013-12-27 12:03,3.4,4,6.42,4,96.5,4,36.15,4,7.74,4,30.23,4,1.3,1030
2013-12-27 12:33,3.4,4,6.47,4,97.6,4,36.05,4,7.75,4,30.42,4,0.9,1030
2013-12-27 13:03,6,4,6.76,4,102,4,36.86,4,7.76,4,30.3,4,1.6,1030
2013-12-27 13:33,9.4,4,7.28,4,110.1,4,37.27,4,7.81,4,30.29,4,1.7,1030
2013-12-27 14:03,11,4,7.57,4,114.6,4,37.5,4,7.85,4,30.33,4,2.1,1030
2013-12-27 14:33,12.2,4,7.99,4,121.3,4,37.97,4,7.9,4,30.35,4,1.8,1030
2013-12-27 15:03,16.1,4,8.18,4,124.2,4,38.09,4,7.92,4,30.33,4,2.4,1030
2013-12-27 15:33,13.6,4,7.81,4,118.3,4,37.96,4,7.87,4,30.22,4,3.7,1030
2013-12-27 16:03,17.4,4,8.59,4,130.2,4,38.51,4,7.97,4,30.19,4,2,1030
2013-12-27 16:33,18.5,4,8.71,4,132,4,38.78,4,7.99,4,30.1,4,2.2,1030
2013-12-27 17:03,16,4,8.34,4,126,4,38.92,4,7.95,4,29.82,4,2.1,1030
2013-12-27 17:33,16.5,4,8.54,4,128.8,4,38.78,4,7.96,4,29.8,4,1.8,1030
2013-12-27 18:03,15.6,4,8.27,4,124.5,4,38.86,4,7.94,4,29.66,4,4.1,1030
2013-12-27 18:33,13.7,4,8.1,4,122,4,39.01,4,7.94,4,29.58,4,3.6,1030
2013-12-27 19:03,11.6,4,7.89,4,118.4,4,39.17,4,7.92,4,29.39,4,2.9,1030
2013-12-27 19:33,12.1,4,7.61,4,114.2,4,39.29,4,7.89,4,29.32,4,4.7,1030
2013-12-27 20:03,8.4,4,7,4,104.8,4,39.33,4,7.81,4,29.18,4,1.9,1030
2013-12-27 20:33,6,4,6.74,4,100.7,4,38.92,4,7.79,4,29.21,4,1.2,1030
2013-12-27 21:03,4.2,4,6.48,4,96.6,4,38.12,4,7.76,4,29.22,4,0.4,1030
2013-12-27 21:33,3.6,4,6.34,4,94.3,4,37.6,4,7.73,4,29.25,4,0.3,1030
2013-12-27 22:03,3.5,4,6.2,4,92.2,4,37.07,4,7.72,4,29.28,4,,
2013-12-27 22:33,3.8,4,6.12,4,90.8,4,36.51,4,7.7,4,29.28,4,,
2013-12-27 23:03,2.9,4,6.07,4,89.9,4,36.08,4,7.69,4,29.27,4,,
2013-12-27 23:33,3.9,4,6.06,4,89.3,4,35.77,4,7.68,4,29.14,4,,
2013-12-28 00:03,2.9,4,6.04,4,89.1,4,35.95,4,7.69,4,29.14,4,0.7,1030
2013-12-28 00:33,3.7,4,6.05,4,89.5,4,36.19,4,7.7,4,29.18,4,,
2013-12-28 01:03,3.7,4,6.06,4,89.5,4,36.38,4,7.7,4,29.09,4,0.3,1030
2013-12-28 01:33,4.8,4,6.29,4,93.3,4,37.58,4,7.73,4,29.03,4,0.7,1030
2013-12-28 02:03,5.3,4,6.31,4,93.7,4,37.69,4,7.73,4,29.05,4,0.6,1030
2013-12-28 02:33,4.5,4,6.22,4,91.7,4,37.3,4,7.73,4,28.71,4,0.2,1030
2013-12-28 03:03,4.9,4,6.29,4,92.8,4,37.62,4,7.74,4,28.77,4,0.4,1030
2013-12-28 03:33,5.6,4,6.36,4,94,4,38.5,4,7.75,4,28.62,4,1,1030
2013-12-28 04:03,6.5,4,6.49,4,96.5,4,39.6,4,7.77,4,28.72,4,1.5,1030
2013-12-28 04:33,6,4,6.34,4,94,4,39.32,4,7.75,4,28.57,4,1.2,1030
2013-12-28 05:03,6,4,6.34,4,93.8,4,39.23,4,7.75,4,28.57,4,1,1030
2013-12-28 05:33,5.5,4,6.36,4,94.4,4,39.44,4,7.76,4,28.65,4,0.9,1030
2013-12-28 06:03,5.7,4,6.36,4,94.4,4,39.51,4,7.76,4,28.63,4,0.5,1030
2013-12-28 06:33,6,4,6.49,4,96.6,4,40.05,4,7.78,4,28.72,4,1.1,1030
2013-12-28 07:03,5.5,4,6.39,4,95.3,4,40.16,4,7.77,4,28.73,4,1.2,1030
2013-12-28 07:33,5.3,4,6.39,4,95.4,4,39.97,4,7.77,4,28.81,4,0.9,1030
2013-12-28 08:03,4.2,4,6.3,4,94,4,39.79,4,7.76,4,28.92,4,0.4,1030
2013-12-28 08:33,3.7,4,6.27,4,93.7,4,39.6,4,7.75,4,28.98,4,0.3,1030
2013-12-28 09:03,2.5,4,6.29,4,94,4,39.46,4,7.75,4,29.11,4,,
2013-12-28 09:33,2.7,4,6.27,4,93.9,4,39.23,4,7.75,4,29.19,4,0.1,1030
2013-12-28 10:03,3.1,4,6.21,4,92.8,4,38.62,4,7.74,4,29.26,4,,
2013-12-28 10:33,3.4,4,6.11,4,91.1,4,38.19,4,7.72,4,29.18,4,,
2013-12-28 11:03,3.2,4,6.1,4,91,4,37.63,4,7.72,4,29.36,4,,
2013-12-28 11:33,2.8,4,6.14,4,91.8,4,37.17,4,7.7,4,29.66,4,0.5,1030
2013-12-28 12:03,3.3,4,6.17,4,92.4,4,36.56,4,7.73,4,29.93,4,0.2,1030
2013-12-28 12:33,3,4,6.27,4,94.4,4,36.51,4,7.74,4,30.19,4,0.1,1030
